Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Indice_Esfuerzo_Mecanico,Gasto_Excesivo
L,301.5,310.5,1466,48.1,189,0,No Failure,70514.6,True
L,301.5,310.5,2297,15.8,191,0,No Failure,36292.6,False
L,301.4,310.4,1471,37.5,193,0,No Failure,55162.5,False
L,301.4,310.3,1492,41.4,195,0,No Failure,61768.799999999996,True
L,301.3,310.3,1460,41.5,197,0,No Failure,60590.0,True
L,301.4,310.4,1559,39.4,199,0,No Failure,61424.6,True
M,301.4,310.5,1495,52.5,201,0,No Failure,78487.5,True
L,301.5,310.5,1535,39.0,204,0,No Failure,59865.0,False
L,301.5,310.6,1381,50.7,206,0,No Failure,70016.7,True
M,301.6,310.6,1599,36.1,208,0,No Failure,57723.9,False
H,301.6,310.6,1400,49.5,211,0,No Failure,69300.0,True
L,301.7,310.6,1624,34.5,216,0,No Failure,56028.0,False
L,301.6,310.6,1478,36.6,218,0,No Failure,54094.8,False
L,301.7,310.7,1605,33.3,220,0,No Failure,53446.49999999999,False
L,301.6,310.6,1506,43.4,222,0,No Failure,65360.4,True
L,301.6,310.6,1455,43.9,0,0,No Failure,63874.5,True
H,301.6,310.5,1602,32.3,2,0,Random Failures,51744.6,False
L,301.5,310.4,1425,54.4,7,0,No Failure,77520.0,True
L,301.5,310.4,1918,21.8,9,0,No Failure,41812.4,False
H,301.4,310.3,1611,41.5,11,0,No Failure,66856.5,True
H,301.4,310.4,1610,38.6,16,0,No Failure,62146.0,True
M,301.5,310.4,2639,12.0,21,1,Power Failure,31668.0,False
L,301.5,310.4,1329,46.6,24,0,No Failure,61931.4,True
L,301.5,310.4,1270,54.2,26,0,No Failure,68834.0,True
L,301.5,310.3,1415,41.6,28,0,No Failure,58864.0,False
H,301.6,310.4,1330,49.5,30,0,No Failure,65835.0,True
H,301.6,310.5,1786,27.1,35,0,No Failure,48400.600000000006,False
L,301.6,310.5,1809,25.5,40,0,No Failure,46129.5,False
L,301.7,310.6,1303,59.7,42,0,No Failure,77789.1,True
M,301.8,310.7,1383,45.7,44,0,No Failure,63203.100000000006,True
L,301.7,310.6,1447,56.9,47,0,No Failure,82334.3,True
L,301.8,310.7,1461,44.2,49,0,No Failure,64576.200000000004,True
L,301.8,310.7,2092,18.6,51,0,No Failure,38911.200000000004,False
M,301.8,310.7,1429,47.9,53,0,No Failure,68449.09999999999,True
L,301.8,310.8,1736,26.5,56,0,No Failure,46004.0,False
L,301.8,310.7,1441,49.3,58,0,No Failure,71041.3,True
L,301.8,310.7,1523,43.3,60,0,No Failure,65945.9,True
M,301.8,310.8,1691,33.4,62,0,No Failure,56479.399999999994,False
M,301.9,310.8,1557,35.3,65,0,No Failure,54962.1,False
L,301.8,310.7,1644,33.4,68,0,No Failure,54909.6,False
L,301.8,310.6,1522,43.8,70,0,No Failure,66663.59999999999,True
L,301.8,310.7,1547,41.7,72,0,No Failure,64509.9,True
L,301.8,310.7,1597,30.8,74,0,No Failure,49187.6,False
M,301.8,310.8,1619,31.0,76,0,No Failure,50189.0,False
L,301.9,310.8,1400,58.2,79,0,No Failure,81480.0,True
L,302.0,310.9,1663,31.5,81,0,No Failure,52384.5,False
L,301.9,310.8,1540,37.6,83,0,No Failure,57904.0,False
H,301.9,310.8,1455,42.7,85,0,No Failure,62128.50000000001,True
L,301.9,310.8,1519,39.0,90,0,No Failure,59241.0,False
L,301.9,310.8,1427,47.7,92,0,No Failure,68067.90000000001,True
L,301.9,310.8,1650,29.8,94,0,No Failure,49170.0,False
M,301.8,310.8,1508,38.8,96,0,No Failure,58510.399999999994,False
L,301.9,310.9,1379,54.8,99,0,No Failure,75569.2,True
L,301.9,310.9,1542,36.7,101,0,No Failure,56591.4,False
M,301.9,310.9,1763,28.4,103,0,No Failure,50069.2,False
H,301.9,310.9,1590,34.3,106,0,No Failure,54536.99999999999,False
H,301.9,311.0,1336,63.6,111,0,No Failure,84969.6,True
M,301.9,311.0,1638,35.4,116,0,No Failure,57985.2,False
L,301.9,311.0,1356,45.7,119,0,No Failure,61969.200000000004,True
M,301.9,311.0,1384,47.4,121,0,No Failure,65601.59999999999,True
L,301.9,310.9,1309,48.0,124,0,No Failure,62832.0,True
L,301.9,311.0,1642,33.1,126,0,No Failure,54350.200000000004,False
L,301.9,311.0,1289,54.9,128,0,No Failure,70766.09999999999,True
L,301.9,311.0,1353,43.8,130,0,No Failure,59261.399999999994,False
H,301.9,311.0,1871,26.0,132,0,No Failure,48646.0,False
H,301.9,311.0,1291,63.6,137,0,No Failure,82107.6,True
M,301.8,310.9,1346,44.6,142,0,No Failure,60031.6,True
L,301.7,310.8,1493,47.6,145,0,No Failure,71066.8,True
M,301.7,310.8,1524,41.3,147,0,No Failure,62941.2,True
L,301.6,310.8,1726,26.7,150,0,No Failure,46084.2,False
H,301.6,310.8,1435,47.2,152,0,No Failure,67732.0,True
M,301.7,310.8,1502,34.4,157,0,No Failure,51668.799999999996,False
L,301.7,310.9,1608,33.0,160,0,No Failure,53064.0,False
L,301.8,311.0,1771,27.2,162,0,No Failure,48171.2,False
L,301.7,311.0,1474,42.6,164,0,No Failure,62792.4,True
L,301.8,311.0,1322,53.0,166,0,No Failure,70066.0,True
M,301.8,311.0,1393,49.5,168,0,No Failure,68953.5,True
M,301.9,311.1,1417,52.5,171,0,No Failure,74392.5,True
H,301.9,311.0,1430,49.8,174,0,No Failure,71214.0,True
M,301.9,311.1,1605,40.0,179,0,No Failure,64200.0,True
L,302.0,311.1,1402,47.8,182,0,No Failure,67015.59999999999,True
L,302.0,311.0,1550,35.2,184,0,No Failure,54560.00000000001,False
L,301.9,311.0,1376,44.9,186,0,No Failure,61782.4,True
M,301.9,310.9,1569,32.5,188,0,No Failure,50992.5,False
L,301.9,311.0,1669,32.2,191,0,No Failure,53741.8,False
L,301.9,311.0,1541,38.9,193,0,No Failure,59944.899999999994,False
L,301.8,311.0,1651,32.5,195,0,No Failure,53657.5,False
L,301.8,310.9,1521,39.3,197,0,No Failure,59775.299999999996,False
M,301.8,310.8,1365,48.2,199,0,No Failure,65793.0,True
L,301.8,310.9,1609,31.7,202,0,No Failure,51005.299999999996,False
H,301.8,310.8,1470,37.6,204,0,No Failure,55272.0,False
M,301.9,310.9,1573,38.9,209,0,No Failure,61189.7,True
L,302.0,310.9,1378,53.1,212,1,Overstrain Failure,73171.8,True
L,301.9,310.9,1567,39.0,214,1,Tool Wear Failure,61113.0,True
M,301.9,310.9,1441,43.7,0,0,No Failure,62971.700000000004,True
M,301.9,310.9,1641,33.2,3,0,No Failure,54481.200000000004,False
L,301.9,310.9,1486,40.3,6,0,No Failure,59885.799999999996,False
L,302.0,311.0,1563,36.2,8,0,No Failure,56580.600000000006,False
M,302.0,311.1,1769,26.0,10,0,No Failure,45994.0,False
H,301.9,311.0,1672,29.9,13,0,No Failure,49992.799999999996,False
L,302.0,311.0,1632,34.2,18,0,No Failure,55814.4,False
M,302.0,311.0,1980,21.5,20,0,No Failure,42570.0,False
L,302.0,311.1,1635,36.0,23,0,No Failure,58860.0,False
L,302.0,311.0,1686,32.5,25,0,No Failure,54795.0,False
L,301.9,310.9,1574,31.4,27,0,No Failure,49423.6,False
L,301.8,310.8,1546,43.4,29,0,No Failure,67096.4,True
L,301.8,310.9,1899,24.7,31,0,No Failure,46905.299999999996,False
L,301.8,310.9,1449,36.5,33,0,No Failure,52888.5,False
M,301.9,310.9,1483,37.0,35,0,No Failure,54871.0,False
L,301.8,310.8,1576,38.6,38,0,No Failure,60833.600000000006,True
M,301.9,310.9,1317,51.9,40,0,No Failure,68352.3,True
M,301.9,311.0,1467,48.1,43,0,No Failure,70562.7,True
L,301.9,310.9,1616,34.5,46,0,No Failure,55752.0,False
M,301.8,310.9,1299,60.4,48,0,No Failure,78459.59999999999,True
M,301.9,311.0,1432,41.5,51,0,No Failure,59428.0,False
L,301.9,310.9,1799,24.2,54,0,No Failure,43535.799999999996,False
M,301.8,310.9,1358,52.3,56,0,No Failure,71023.4,True
M,301.8,310.8,1618,37.8,59,0,No Failure,61160.399999999994,True
L,301.9,310.8,1525,43.2,62,0,No Failure,65880.0,True
L,301.8,310.7,1551,37.7,64,0,No Failure,58472.700000000004,False
L,301.9,310.8,1735,31.5,66,0,No Failure,54652.5,False
M,301.8,310.7,1309,43.3,68,0,No Failure,56679.7,False
L,301.7,310.6,1743,26.2,71,0,No Failure,45666.6,False
M,301.7,310.7,1659,29.9,73,0,No Failure,49604.1,False
L,301.8,310.7,1680,32.4,76,0,No Failure,54432.0,False
L,301.7,310.6,1486,38.5,78,0,No Failure,57211.0,False
L,301.7,310.6,1471,43.8,80,0,No Failure,64429.799999999996,True
M,301.8,310.7,1465,35.8,82,0,No Failure,52446.99999999999,False
M,301.7,310.6,1492,42.2,85,0,No Failure,62962.4,True
M,301.8,310.7,1420,52.0,88,0,No Failure,73840.0,True
L,301.8,310.6,1295,62.3,91,0,No Failure,80678.5,True
L,301.8,310.5,1548,34.1,93,0,No Failure,52786.8,False
L,301.8,310.6,1372,54.7,95,0,No Failure,75048.40000000001,True
M,301.8,310.6,1552,35.9,97,0,No Failure,55716.799999999996,False
H,301.8,310.6,1441,46.3,100,0,No Failure,66718.3,True
M,301.7,310.6,1691,27.7,105,0,No Failure,46840.7,False
L,301.8,310.6,1451,50.7,108,0,No Failure,73565.7,True
L,301.8,310.6,1452,48.4,110,0,No Failure,70276.8,True
L,301.7,310.6,1406,46.0,112,0,No Failure,64676.0,True
L,301.7,310.5,1567,39.1,114,0,No Failure,61269.700000000004,True
L,301.6,310.4,1599,41.7,116,0,No Failure,66678.3,True
M,301.6,310.4,1455,39.0,118,0,No Failure,56745.0,False
M,301.7,310.5,1625,35.9,121,0,No Failure,58337.5,False
L,301.8,310.6,2672,11.8,124,1,Power Failure,31529.600000000002,False
L,301.8,310.6,1650,31.9,126,0,No Failure,52635.0,False
M,301.8,310.6,1459,40.2,128,0,No Failure,58651.8,False
L,301.8,310.6,1395,50.5,131,0,No Failure,70447.5,True
L,301.8,310.7,1751,29.3,133,0,No Failure,51304.3,False
L,301.8,310.6,1192,68.9,135,0,No Failure,82128.8,True
L,301.9,310.7,1947,25.0,137,0,No Failure,48675.0,False
L,301.8,310.5,1593,34.9,139,0,No Failure,55595.7,False
H,301.8,310.5,1478,38.6,141,0,No Failure,57050.8,False
M,301.7,310.6,1505,44.5,146,0,No Failure,66972.5,True
L,301.7,310.5,2465,13.7,149,0,No Failure,33770.5,False
L,301.8,310.6,1403,46.8,151,0,No Failure,65660.4,True
M,301.7,310.5,1458,41.4,153,0,No Failure,60361.2,True
H,301.6,310.4,1369,45.4,156,0,No Failure,62152.6,True
M,301.6,310.4,1377,44.9,161,0,No Failure,61827.299999999996,True
M,301.6,310.4,1452,45.7,164,0,No Failure,66356.40000000001,True
L,301.6,310.4,1517,41.1,167,0,No Failure,62348.700000000004,True
L,301.7,310.5,1354,50.0,169,0,No Failure,67700.0,True
M,301.7,310.5,1724,33.0,171,0,No Failure,56892.0,False
L,301.7,310.5,1399,53.2,174,0,No Failure,74426.8,True
H,301.7,310.5,1388,50.5,176,0,No Failure,70094.0,True
L,301.7,310.5,1523,34.7,181,0,No Failure,52848.100000000006,False
L,301.7,310.5,1377,43.1,183,0,No Failure,59348.700000000004,False
M,301.7,310.6,1417,45.2,185,0,No Failure,64048.4,True
L,301.7,310.7,1542,40.0,188,0,No Failure,61680.0,True
L,301.8,310.8,1557,33.3,190,0,No Failure,51848.1,False
L,301.7,310.7,1641,31.9,192,0,No Failure,52347.899999999994,False
L,301.7,310.7,1318,55.0,194,0,No Failure,72490.0,True
L,301.6,310.7,1638,33.8,196,0,No Failure,55364.399999999994,False
M,301.7,310.8,1954,21.6,198,0,No Failure,42206.4,False
M,301.7,310.9,1644,32.5,201,0,No Failure,53430.0,False
M,301.7,310.8,1594,32.4,204,0,No Failure,51645.6,False
L,301.7,310.9,1405,46.4,207,1,Tool Wear Failure,65192.0,True
L,301.7,310.8,1622,37.8,0,0,No Failure,61311.6,True
L,301.7,310.9,1557,39.4,2,0,No Failure,61345.799999999996,True
L,301.8,311.0,1606,33.3,4,0,No Failure,53479.799999999996,False
M,301.8,311.1,1647,31.6,6,0,No Failure,52045.200000000004,False
M,301.8,311.1,1413,42.2,9,0,No Failure,59628.600000000006,False
L,301.8,311.0,1529,41.6,12,0,No Failure,63606.4,True
L,301.9,311.1,1448,46.3,14,0,No Failure,67042.4,True
L,301.9,311.2,1435,44.2,16,0,No Failure,63427.00000000001,True
H,301.9,311.2,1474,41.8,18,0,No Failure,61613.2,True
L,301.9,311.2,1657,29.1,23,0,No Failure,48218.700000000004,False
L,302.0,311.3,1509,39.9,25,0,No Failure,60209.1,True
M,302.0,311.3,1530,36.4,27,0,No Failure,55692.0,False
M,302.0,311.4,1587,35.9,30,0,No Failure,56973.299999999996,False
M,302.1,311.4,1467,43.4,33,0,No Failure,63667.799999999996,True
M,302.2,311.5,1360,53.0,36,0,No Failure,72080.0,True
L,302.2,311.5,1588,30.6,39,0,No Failure,48592.8,False
L,302.2,311.4,1609,32.1,41,0,No Failure,51648.9,False
L,302.1,311.3,1415,44.1,43,0,No Failure,62401.5,True
L,302.0,311.2,1845,27.3,45,0,No Failure,50368.5,False
M,302.1,311.4,1419,36.2,47,0,No Failure,51367.8,False
L,302.1,311.3,1634,30.6,50,0,No Failure,50000.4,False
M,302.2,311.3,1521,40.6,52,0,No Failure,61752.6,True
L,302.2,311.4,1499,37.7,55,0,No Failure,56512.3,False
M,302.1,311.2,1616,35.1,57,0,No Failure,56721.600000000006,False
L,302.2,311.4,1449,46.5,60,0,No Failure,67378.5,True
M,302.2,311.4,1626,31.6,62,0,No Failure,51381.600000000006,False
M,302.3,311.5,1445,44.8,65,0,No Failure,64735.99999999999,True
L,302.4,311.6,1622,35.0,68,0,No Failure,56770.0,False
H,302.4,311.6,1544,39.1,70,0,No Failure,60370.4,True
L,302.3,311.6,1488,41.8,75,0,No Failure,62198.399999999994,True
L,302.3,311.6,1309,57.6,77,0,No Failure,75398.40000000001,True
L,302.3,311.6,1784,26.4,79,0,No Failure,47097.6,False
L,302.2,311.5,1548,32.4,81,0,No Failure,50155.2,False
L,302.2,311.5,1413,43.5,83,0,No Failure,61465.5,True
M,302.2,311.5,1863,25.7,85,0,No Failure,47879.1,False
L,302.2,311.5,1427,43.8,88,0,No Failure,62502.6,True
M,302.2,311.5,1443,47.0,90,0,No Failure,67821.0,True
L,302.2,311.5,1481,40.4,93,0,No Failure,59832.4,False
L,302.1,311.4,1446,39.7,95,0,No Failure,57406.200000000004,False
L,302.1,311.5,1444,44.9,97,0,No Failure,64835.6,True
M,302.1,311.5,1341,50.8,99,0,No Failure,68122.8,True
L,302.1,311.4,1518,37.4,102,0,No Failure,56773.2,False
L,302.1,311.4,1603,35.9,104,0,No Failure,57547.7,False
L,302.1,311.4,1686,30.9,106,0,No Failure,52097.399999999994,False
M,302.1,311.5,1383,53.6,108,0,No Failure,74128.8,True
L,302.1,311.5,1477,45.4,111,0,No Failure,67055.8,True
M,302.2,311.5,1449,44.5,113,0,No Failure,64480.5,True
M,302.2,311.5,1734,25.0,116,0,No Failure,43350.0,False
L,302.3,311.6,1398,49.1,119,0,No Failure,68641.8,True
M,302.3,311.7,1639,36.6,121,0,No Failure,59987.4,True
M,302.3,311.7,1517,37.6,124,0,No Failure,57039.200000000004,False
M,302.3,311.7,1442,41.7,127,0,No Failure,60131.4,True
M,302.3,311.7,1685,30.8,130,0,No Failure,51898.0,False
M,302.4,311.8,1358,50.6,133,0,No Failure,68714.8,True
M,302.3,311.6,1608,39.9,136,0,No Failure,64159.2,True
L,302.3,311.6,1665,34.3,139,0,No Failure,57109.49999999999,False
L,302.3,311.7,1510,38.7,141,0,No Failure,58437.00000000001,False
L,302.4,311.8,1465,40.2,143,0,No Failure,58893.00000000001,False
L,302.3,311.7,1701,27.5,145,0,No Failure,46777.5,False
M,302.3,311.7,1486,39.6,147,0,No Failure,58845.6,False
L,302.3,311.6,1658,32.3,150,0,No Failure,53553.399999999994,False
H,302.3,311.7,1449,44.5,152,0,No Failure,64480.5,True
L,302.2,311.5,1346,52.4,157,0,No Failure,70530.4,True
M,302.1,311.5,1866,23.1,159,0,No Failure,43104.600000000006,False
M,302.2,311.5,1562,38.0,162,0,No Failure,59356.0,False
M,302.3,311.7,1368,53.6,165,0,No Failure,73324.8,True
L,302.2,311.5,1567,33.1,168,0,No Failure,51867.700000000004,False
L,302.2,311.5,1725,34.0,170,0,No Failure,58650.0,False
L,302.2,311.5,1744,31.2,172,0,No Failure,54412.799999999996,False
M,302.1,311.3,1453,45.1,174,0,No Failure,65530.3,True
L,302.1,311.2,1550,34.8,177,0,No Failure,53939.99999999999,False
M,302.0,311.2,1558,39.1,179,0,No Failure,60917.8,True
L,302.0,311.2,1270,65.3,182,1,Overstrain Failure,82931.0,True
M,301.9,311.1,1380,51.6,184,0,No Failure,71208.0,True
L,302.0,311.1,1406,50.5,187,0,No Failure,71003.0,True
M,302.0,311.2,1625,30.7,189,0,No Failure,49887.5,False
L,302.0,311.2,1420,45.8,192,0,No Failure,65035.99999999999,True
L,302.1,311.4,1889,22.7,194,0,No Failure,42880.299999999996,False
L,302.1,311.3,1477,43.6,196,0,No Failure,64397.200000000004,True
L,302.1,311.2,1460,46.9,198,0,No Failure,68474.0,True
L,302.1,311.3,1758,24.4,200,0,No Failure,42895.2,False
L,302.1,311.3,1521,31.5,202,0,No Failure,47911.5,False
M,302.1,311.3,1511,45.0,204,0,No Failure,67995.0,True
L,302.2,311.3,1530,37.3,207,1,Tool Wear Failure,57068.99999999999,False
L,302.1,311.2,1454,46.8,0,0,No Failure,68047.2,True
L,302.2,311.2,1928,23.1,2,0,No Failure,44536.8,False
H,302.2,311.3,1758,26.4,4,0,No Failure,46411.2,False
L,302.2,311.2,1649,33.2,9,0,No Failure,54746.8,False
L,302.1,311.2,1447,50.3,11,0,No Failure,72784.09999999999,True
L,302.1,311.2,1417,48.0,13,0,No Failure,68016.0,True
L,302.0,311.2,1434,44.9,15,0,No Failure,64386.6,True
M,302.0,311.2,1418,49.5,17,0,No Failure,70191.0,True
M,302.0,311.2,1400,49.5,20,0,No Failure,69300.0,True
M,302.0,311.3,1725,27.7,23,0,No Failure,47782.5,False
L,302.0,311.3,1567,41.1,26,0,No Failure,64403.700000000004,True
M,302.1,311.3,1497,38.4,28,0,No Failure,57484.799999999996,False
L,302.1,311.4,1549,44.6,31,0,No Failure,69085.40000000001,True
L,302.2,311.4,1754,26.9,33,0,No Failure,47182.6,False
L,302.2,311.5,1489,38.3,35,0,No Failure,57028.7,False
L,302.2,311.5,1543,38.5,37,0,No Failure,59405.5,False
L,302.3,311.5,1543,33.1,39,0,No Failure,51073.3,False
L,302.3,311.5,1565,35.6,41,0,No Failure,55714.0,False
M,302.3,311.4,1855,23.9,43,0,No Failure,44334.5,False
M,302.4,311.4,1475,45.2,46,0,No Failure,66670.0,True
L,302.3,311.4,1609,32.3,49,0,No Failure,51970.7,False
H,302.3,311.4,1443,44.1,51,0,No Failure,63636.3,True
L,302.4,311.4,1450,44.1,56,0,No Failure,63945.0,True
L,302.4,311.5,1590,39.9,58,0,No Failure,63441.0,True
M,302.4,311.4,1508,41.2,60,0,No Failure,62129.600000000006,True
M,302.2,311.2,1544,43.6,63,0,No Failure,67318.40000000001,True
L,302.2,311.2,1451,41.8,66,0,No Failure,60651.799999999996,True
L,302.3,311.2,1758,24.4,68,0,No Failure,42895.2,False
M,302.3,311.2,1507,47.7,70,0,No Failure,71883.90000000001,True
H,302.3,311.1,1543,37.5,73,0,No Failure,57862.5,False
M,302.3,311.2,1505,36.7,78,0,No Failure,55233.50000000001,False
L,302.3,311.2,1786,24.3,81,0,No Failure,43399.8,False
L,302.3,311.3,1457,44.5,83,0,No Failure,64836.5,True
M,302.4,311.3,1312,61.5,85,0,No Failure,80688.0,True
M,302.3,311.2,1405,47.7,88,0,No Failure,67018.5,True
M,302.2,311.2,1377,43.0,91,0,No Failure,59211.0,False
M,302.2,311.2,1347,49.8,94,0,No Failure,67080.59999999999,True
L,302.2,311.1,1470,39.6,97,0,No Failure,58212.0,False
M,302.2,311.2,1873,24.0,99,0,No Failure,44952.0,False
M,302.2,311.1,1434,58.6,102,0,No Failure,84032.40000000001,True
H,302.2,311.1,1628,30.6,105,0,No Failure,49816.8,False
L,302.2,311.1,1351,48.6,110,0,No Failure,65658.6,True
M,302.3,311.2,1454,43.8,112,0,No Failure,63685.2,True
M,302.2,311.2,1663,29.6,115,0,No Failure,49224.8,False
L,302.3,311.2,1401,49.7,118,0,No Failure,69629.7,True
L,302.4,311.3,1503,38.2,120,0,No Failure,57414.600000000006,False
L,302.4,311.4,1564,35.0,122,0,No Failure,54740.0,False
L,302.5,311.4,1759,24.6,124,0,No Failure,43271.4,False
L,302.5,311.4,1409,53.1,126,0,No Failure,74817.90000000001,True
L,302.6,311.4,1738,25.8,128,0,No Failure,44840.4,False
H,302.5,311.3,1393,47.5,130,0,No Failure,66167.5,True
L,302.5,311.1,1499,38.8,135,0,No Failure,58161.2,False
L,302.5,311.1,1493,39.0,137,0,No Failure,58227.0,False
L,302.4,311.1,1652,33.9,139,0,No Failure,56002.799999999996,False
L,302.3,311.1,1589,29.9,141,0,No Failure,47511.1,False
L,302.4,311.1,1520,42.2,143,0,No Failure,64144.00000000001,True
H,302.3,311.1,1455,40.3,145,0,No Failure,58636.49999999999,False
L,302.2,311.0,1463,46.8,150,0,No Failure,68468.4,True
L,302.3,311.0,1442,43.7,152,0,No Failure,63015.4,True
L,302.3,311.0,1329,51.5,154,0,No Failure,68443.5,True
L,302.3,311.1,1546,33.1,156,0,No Failure,51172.600000000006,False
M,302.2,311.1,1516,33.7,158,0,No Failure,51089.200000000004,False
M,302.2,311.0,1476,47.4,161,0,No Failure,69962.4,True
L,302.3,311.0,1412,47.0,164,0,No Failure,66364.0,True
L,302.3,310.9,1377,46.8,166,1,Heat Dissipation Failure,64443.6,True
M,302.4,311.0,1490,37.1,168,0,No Failure,55279.0,False
M,302.3,311.0,1526,37.7,171,0,No Failure,57530.200000000004,False
L,302.3,311.0,1428,47.9,174,0,No Failure,68401.2,True
L,302.4,311.0,1329,54.6,176,0,No Failure,72563.40000000001,True
M,302.4,311.1,1443,51.8,178,0,No Failure,74747.4,True
L,302.3,311.1,1373,53.0,181,0,No Failure,72769.0,True
L,302.3,311.1,1630,35.6,183,0,No Failure,58028.0,False
L,302.2,311.0,1555,34.2,185,0,No Failure,53181.00000000001,False
M,302.2,311.0,1436,47.0,187,0,No Failure,67492.0,True
L,302.3,311.0,1609,31.0,190,0,No Failure,49879.0,False
M,302.3,311.0,1384,49.7,192,0,No Failure,68784.8,True
L,302.4,311.1,1448,44.8,195,0,No Failure,64870.399999999994,True
M,302.4,311.1,1887,22.4,197,0,No Failure,42268.799999999996,False
M,302.4,311.1,1480,45.7,200,0,No Failure,67636.0,True
H,302.5,311.1,1850,23.3,203,0,No Failure,43105.0,False
L,302.5,311.1,1538,36.8,208,0,No Failure,56598.399999999994,False
M,302.4,311.1,1721,30.1,210,0,No Failure,51802.100000000006,False
M,302.4,311.1,1366,54.4,0,0,No Failure,74310.4,True
L,302.3,311.0,1657,31.1,3,0,No Failure,51532.700000000004,False
L,302.4,311.1,1446,42.9,5,0,No Failure,62033.4,True
L,302.3,310.8,1465,43.8,7,0,No Failure,64166.99999999999,True
L,302.2,310.8,1827,23.8,9,0,No Failure,43482.6,False
H,302.2,310.8,1397,47.6,11,0,No Failure,66497.2,True
L,302.2,310.8,1744,29.7,16,0,No Failure,51796.799999999996,False
L,302.3,310.9,1545,36.7,18,0,No Failure,56701.50000000001,False
L,302.3,310.9,1587,36.6,20,0,No Failure,58084.200000000004,False
L,302.3,310.8,1377,47.3,22,1,Heat Dissipation Failure,65132.1,True
L,302.3,310.8,1511,48.1,24,0,No Failure,72679.1,True
L,302.3,310.8,1650,32.4,26,0,No Failure,53460.0,False
L,302.3,310.9,1412,48.9,28,0,No Failure,69046.8,True
L,302.3,311.0,1528,43.1,30,0,No Failure,65856.8,True
L,302.3,310.9,1459,35.0,32,0,No Failure,51065.0,False
L,302.3,310.9,1379,49.3,34,1,Heat Dissipation Failure,67984.7,True
M,302.2,310.8,1356,48.3,36,0,No Failure,65494.799999999996,True
M,302.1,310.8,1409,41.3,39,0,No Failure,58191.7,False
M,302.1,310.8,1504,37.5,42,0,No Failure,56400.0,False
L,302.1,310.8,1622,36.8,45,0,No Failure,59689.6,False
L,302.1,310.8,1786,25.7,47,0,No Failure,45900.2,False
L,302.2,310.9,1506,34.0,49,0,No Failure,51204.0,False
M,302.1,310.9,1916,23.1,51,0,No Failure,44259.600000000006,False
M,302.2,310.9,1771,27.6,54,0,No Failure,48879.600000000006,False
M,302.2,310.9,1488,44.2,57,0,No Failure,65769.6,True
L,302.2,310.9,1531,37.5,60,0,No Failure,57412.5,False
L,302.3,310.9,1529,33.4,62,0,No Failure,51068.6,False
M,302.4,311.0,1580,36.5,64,0,No Failure,57670.0,False
M,302.3,310.9,1360,44.0,67,1,Heat Dissipation Failure,59840.0,False
M,302.3,311.0,1546,35.5,70,0,No Failure,54883.0,False
M,302.3,310.9,1762,24.5,73,0,No Failure,43169.0,False
L,302.2,310.8,1350,56.6,76,0,No Failure,76410.0,True
M,302.2,310.8,1562,38.1,78,0,No Failure,59512.200000000004,False
M,302.1,310.7,1608,30.3,81,0,No Failure,48722.4,False
L,302.0,310.6,1392,50.0,84,0,No Failure,69600.0,True
L,302.0,310.6,1467,44.9,86,0,No Failure,65868.3,True
